,Cod Cliente,Zona,Distrito,Comuna,Canal,SubCanal,TipoNeg,venta_total_clp,n_facturas,ticket_promedio,ticket_desv_std,dias_entre_compras,recencia
3563,1213756,NORTE 2,LA SERENA,COQUIMBO,COBERTURA,COBERTURA,AL,308905,10,30890.5,9271.676095027862,8.0,4
3564,1213761,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,759361,10,75936.1,53171.694617949164,14.0,4
3565,1213766,SUR 1,TALCA,LINARES,COBERTURA,COBERTURA,AL,290454,5,58090.8,26626.09351181656,16.333333333333332,11
3566,1213770,SUR 1,TALCA,VILLA ALEGRE,COBERTURA,COBERTURA,AL,106261,4,26565.25,4615.086447366579,18.666666666666668,4
3567,1213784,SUR 3,TEMUCO NORTE,TRAIGUEN,COBERTURA,COBERTURA,AL,1384880,10,138488.0,50857.90884852075,7.0,4
3568,1213866,NORTE 2,LA SERENA,COQUIMBO,COBERTURA,COBERTURA,PA,1205623,15,80374.86666666667,51900.26509823112,6.333333333333333,3
3569,1213871,SANTIAGO,SANTIAGO PONIENTE 2,SAN BERNARDO,COBERTURA,COBERTURA,AL,200991,6,33498.5,5200.610685294565,11.2,4
3570,1213886,SANTIAGO,SANTIAGO NORTE 2,RENCA,COBERTURA,COBERTURA,AL,280319,6,46719.833333333336,15156.495616291606,9.8,11
3571,1213908,NORTE 2,LA SERENA,VICUÑA,COBERTURA,COBERTURA,AL,452561,10,45256.1,23665.183852374073,8.0,4
3572,1213947,SUR 2,LOS ANGELES,LOS ANGELES,COBERTURA,COBERTURA,AL,743752,16,46484.5,28642.366405961173,7.0,4
3573,1213951,SUR 1,RANCAGUA,RANCAGUA,COBERTURA,COBERTURA,AL,340343,7,48620.42857142857,17829.18105108535,14.0,4
3574,1214029,SANTIAGO,SANTIAGO SUR 1,LA GRANJA,COBERTURA,COBERTURA,PA,1614577,16,100911.0625,25276.711854903784,3.933333333333333,1
3575,1214031,SANTIAGO,SANTIAGO PONIENTE 1,ESTACION CENTRAL,COBERTURA,COBERTURA,AL,126270,3,42090.0,7041.644410221237,21.0,18
3576,1214033,SANTIAGO,SANTIAGO SUR 1,LO ESPEJO,COBERTURA,COBERTURA,AL,884092,4,221023.0,9119.412736940178,15.0,15
3577,1214058,SANTIAGO,SANTIAGO PONIENTE 1,ESTACION CENTRAL,COBERTURA,COBERTURA,AL,363175,5,72635.0,21219.948786460347,14.0,4
3578,1214071,SANTIAGO,SANTIAGO NORTE 1,QUILICURA,COBERTURA,COBERTURA,MK,52588,1,52588.0,,,60
3579,1214091,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,PA,893384,12,74448.66666666667,45690.09186869399,8.0,4
3580,1214106,SANTIAGO,SANTIAGO SUR 1,LA GRANJA,COBERTURA,COBERTURA,AL,275408,8,34426.0,8263.590865961358,9.333333333333334,4
3581,1214136,SUR 1,SAN FERNANDO,SAN FERNANDO,COBERTURA,COBERTURA,AL,314377,8,39297.125,10822.424489886069,9.333333333333334,4
3582,1214148,SANTIAGO,SANTIAGO CENTRO COSTA,SAN PEDRO,COBERTURA,COBERTURA,AL,256470,6,42745.0,8583.796409514849,9.8,11
3583,1214171,NORTE 2,VIÑA COSTA,VIÑA DEL MAR,COBERTURA,COBERTURA,AL,346496,8,43312.0,9091.6768216084,8.0,4
3584,1214188,SUR 3,PUNTA ARENAS,NATALES,COBERTURA,COBERTURA,MK,112865,2,56432.5,1396.5358928434314,42.0,18
3585,1214197,SANTIAGO,SANTIAGO PONIENTE 2,PAINE,COBERTURA,COBERTURA,AL,1701581,14,121541.5,54120.61838118203,4.538461538461538,1
3586,1214234,SANTIAGO,SANTIAGO PONIENTE 2,BUIN,COBERTURA,COBERTURA,CA,270521,4,67630.25,26070.02309646081,16.333333333333332,11
3587,1214255,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,511471,9,56830.11111111111,26045.079695810324,7.0,4
3588,1214294,SANTIAGO,SANTIAGO SUR 1,LA CISTERNA,COBERTURA,COBERTURA,AL,330564,8,41320.5,10593.213959889605,8.0,4
3589,1214313,SUR 2,CONCEPCION SUR,CORONEL,COBERTURA,COBERTURA,AL,176645,5,35329.0,15832.85544366524,16.333333333333332,11
3590,1214327,SANTIAGO,SANTIAGO PONIENTE 2,PEÑAFLOR,COBERTURA,COBERTURA,AL,902681,9,100297.88888888889,56959.63566518936,8.0,4
3591,1214335,SUR 1,SAN FERNANDO,SAN FERNANDO,COBERTURA,COBERTURA,AL,271007,7,38715.28571428572,21166.708488522614,8.4,18
3592,1214356,NORTE 1,IQUIQUE,POZO ALMONTE,COBERTURA,COBERTURA,AL,335552,9,37283.555555555555,8302.055108693135,7.0,4
3593,1214374,SUR 2,CONCEPCION SUR,SANTA JUANA,COBERTURA,COBERTURA,AL,82025,3,27341.666666666668,12014.056822461485,21.0,18
3594,1214385,SUR 2,CHILLAN,CHILLAN,COBERTURA,COBERTURA,PA,1080882,9,120098.0,29795.711667117466,7.0,4
3595,1214404,NORTE 2,VIÑA COSTA,VIÑA DEL MAR,COBERTURA,COBERTURA,AL,518203,11,47109.36363636364,20180.49858290289,9.333333333333334,4
3596,1214498,SANTIAGO,SANTIAGO NORTE 2,PUDAHUEL,COBERTURA,COBERTURA,AL,389796,9,43310.666666666664,13679.593780518488,7.0,4
3597,1214509,SANTIAGO,SANTIAGO SUR 2,LA PINTANA,COBERTURA,COBERTURA,AL,559746,7,79963.71428571429,27058.59526234554,9.333333333333334,4
3598,1214637,SANTIAGO,SANTIAGO PONIENTE 1,MAIPU,COBERTURA,COBERTURA,AL,301638,8,37704.75,6180.178077647001,6.0,18
3599,1214648,SUR 3,CHILOE,ANCUD,COBERTURA,VOLUMEN COBERTURA,SL,11202141,44,254594.11363636365,304772.39495539496,6.222222222222222,4
3600,1214697,SANTIAGO,SANTIAGO SUR 2,LA PINTANA,COBERTURA,COBERTURA,AL,434211,6,72368.5,25590.516171034924,11.2,4
3601,1214727,SUR 1,RANCAGUA,RANCAGUA,COBERTURA,COBERTURA,AL,875873,11,79624.81818181818,48465.29593393232,7.0,11
3602,1214812,SUR 1,TALCA,TALCA,COBERTURA,COBERTURA,AL,177234,5,35446.8,4178.79201444628,18.666666666666668,4
3603,1214844,SUR 1,SAN FERNANDO,NANCAGUA,COBERTURA,COBERTURA,AL,90344,4,22586.0,11581.268871184482,21.0,18
3604,1214864,,,,,,,32159,1,32159.0,,,60
3605,1214867,SANTIAGO,SANTIAGO CENTRO ORIENTE,LO BARNECHEA,COBERTURA,COBERTURA,PA,1150961,6,191826.83333333334,30587.396492128366,9.8,11
3606,1214871,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,283069,8,35383.625,9911.417383682892,8.0,4
3607,1214889,SUR 1,RANCAGUA,MACHALI,COBERTURA,COBERTURA,AL,413015,9,45890.555555555555,29125.373002380205,14.0,4
3608,1214899,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,926350,18,51463.88888888889,41857.1522061697,8.0,4
3609,1214992,SANTIAGO,SANTIAGO NORTE 1,CONCHALI,COBERTURA,COBERTURA,AL,875694,9,97299.33333333333,37858.935741777,7.0,4
3610,1215014,SANTIAGO,SANTIAGO NORTE 1,COLINA,COBERTURA,COBERTURA,AL,325439,8,40679.875,6015.232745467365,8.0,4
3611,1215020,SANTIAGO,SANTIAGO PONIENTE 1,ESTACION CENTRAL,COBERTURA,VOLUMEN COBERTURA,AL,3112866,13,239451.23076923078,48811.853946478084,4.916666666666667,1
3612,1215027,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,MK,386729,10,38672.9,18664.29931089476,9.333333333333334,4
3613,1215028,NORTE 1,IQUIQUE,IQUIQUE,COBERTURA,COBERTURA,AL,547067,9,60785.22222222222,37042.71836939676,11.2,4
3614,1215030,SANTIAGO,SANTIAGO NORTE 1,QUILICURA,COBERTURA,COBERTURA,AL,122161,4,30540.25,4611.685040922316,16.333333333333332,11
3615,1215104,SUR 1,TALCA,TALCA,COBERTURA,COBERTURA,AL,303695,8,37961.875,22989.784025813973,11.2,4
3616,1215136,SUR 3,OSORNO,PURRANQUE,COBERTURA,COBERTURA,AL,388025,7,55432.142857142855,44409.742254857294,14.0,4
3617,1215153,SUR 1,TALCA,SAN CLEMENTE,COBERTURA,COBERTURA,AL,1619864,18,89992.44444444444,74121.41240219813,7.0,4
3618,1215179,SUR 3,PUNTA ARENAS,PUNTA ARENAS,COBERTURA,COBERTURA,PA,1553300,18,86294.44444444444,72329.97338441962,5.5,5
3619,1215191,SANTIAGO,SANTIAGO PONIENTE 1,CERRILLOS,COBERTURA,COBERTURA,PA,589165,11,53560.454545454544,18936.142058844172,7.0,4
3620,1215206,SUR 2,CONCEPCION SUR,SAN PEDRO DE LA PAZ,COBERTURA,COBERTURA,MK,3566318,23,155057.30434782608,109484.34309875908,6.222222222222222,4
3621,1215222,SUR 1,TALCA,LINARES,COBERTURA,COBERTURA,MK,2015684,14,143977.42857142858,120483.80066645046,7.0,4
3622,1215276,SANTIAGO,SANTIAGO NORTE 1,QUILICURA,COBERTURA,COBERTURA,AL,328991,8,41123.875,15853.919825686193,8.0,4
3623,1215309,SUR 1,CURICO,TENO,COBERTURA,COBERTURA,AL,911526,17,53619.17647058824,23902.227626926568,7.0,4
3624,1215341,SANTIAGO,SANTIAGO PONIENTE 2,SAN BERNARDO,COBERTURA,COBERTURA,AL,257017,5,51403.4,15814.189381691367,12.25,11
3625,1215344,SUR 3,OSORNO,RIO BUENO,COBERTURA,COBERTURA,AL,291068,10,29106.8,17287.47591498282,9.333333333333334,4
3626,1215349,SANTIAGO,SANTIAGO SUR 2,LA PINTANA,COBERTURA,COBERTURA,AL,215099,5,43019.8,12835.589261892108,14.0,4
3627,1215356,SANTIAGO,SANTIAGO SUR 1,LA GRANJA,COBERTURA,COBERTURA,AL,219939,5,43987.8,14970.1893842396,12.25,11
3628,1215357,SANTIAGO,SANTIAGO PONIENTE 1,MAIPU,COBERTURA,COBERTURA,AL,457118,7,65302.57142857143,22619.18494594904,9.333333333333334,4
3629,1215384,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,AL,688932,12,57411.0,35843.11026479908,9.8,11
3630,1215413,NORTE 2,VIÑA COSTA,VIÑA DEL MAR,COBERTURA,COBERTURA,AL,297409,10,29740.9,9780.358723823307,7.0,11
3631,1215419,SANTIAGO,SANTIAGO PONIENTE 2,SAN BERNARDO,COBERTURA,COBERTURA,AL,662849,10,66284.9,27216.10746292227,7.0,4
3632,1215563,SUR 2,CHILLAN,CHILLAN,COBERTURA,COBERTURA,AL,188530,7,26932.85714285714,20510.135156620912,16.333333333333332,11
3633,1215580,SANTIAGO,SANTIAGO SUR 1,LA FLORIDA,COBERTURA,COBERTURA,AL,1132335,10,113233.5,25999.13281139285,6.555555555555555,1
3634,1215585,NORTE 2,LA SERENA,COQUIMBO,COBERTURA,COBERTURA,AL,83016,3,27672.0,795.0075471339879,24.5,11
3635,1215587,SANTIAGO,SANTIAGO CENTRO ORIENTE,LO BARNECHEA,COBERTURA,COBERTURA,AL,641339,15,42755.933333333334,9868.464133409057,4.214285714285714,1
3636,1215588,SUR 2,CHILLAN,SAN IGNACIO,COBERTURA,COBERTURA,AL,510156,13,39242.769230769234,21854.576474024256,7.857142857142857,5
3637,1215610,SUR 1,RANCAGUA,RANCAGUA,COBERTURA,COBERTURA,AL,419789,14,29984.928571428572,17163.617260241033,7.0,4
3638,1215652,NORTE 1,CALAMA,CALAMA,COBERTURA,COBERTURA,AL,1538378,10,153837.8,61786.72360952634,6.875,5
3639,1215676,SUR 3,TEMUCO NORTE,LAUTARO,COBERTURA,COBERTURA,AL,1530233,15,102015.53333333334,65444.20065637887,7.0,4
3640,1215682,SUR 2,CONCEPCION NORTE,CHIGUAYANTE,COBERTURA,COBERTURA,AL,186712,5,37342.4,24626.014391289547,21.0,18
3641,1215734,NORTE 1,IQUIQUE,IQUIQUE,COBERTURA,COBERTURA,AL,604433,9,67159.22222222222,49176.54713066427,11.2,4
3642,1215795,SANTIAGO,SANTIAGO CENTRO COSTA,SAN ANTONIO,COBERTURA,COBERTURA,AL,769009,5,153801.8,25425.357031908126,14.0,4
3643,1215796,SUR 1,RANCAGUA,RANCAGUA,COBERTURA,COBERTURA,MK,3177073,17,186886.64705882352,165409.08205829465,7.0,4
3644,1215936,SANTIAGO,SANTIAGO CENTRO COSTA,MELIPILLA,COBERTURA,COBERTURA,AL,397453,9,44161.444444444445,5558.449561503439,7.0,4
3645,1215954,NORTE 1,COPIAPO,COPIAPO,COBERTURA,COBERTURA,AL,362352,6,60392.0,34100.05822868929,8.4,18
3646,1215961,NORTE 1,CALAMA,CALAMA,COBERTURA,COBERTURA,AL,1546719,17,90983.4705882353,94613.87148372963,7.0,4
3647,1216049,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,899602,9,99955.77777777778,60464.552544812934,11.2,4
3648,1216128,,,,,,,141481,3,47160.333333333336,41908.87792978158,24.0,36
3649,1216133,SUR 2,CHILLAN,RETIRO,COBERTURA,COBERTURA,AL,230369,11,20942.636363636364,8657.65316090599,8.166666666666666,11
3650,1216154,NORTE 2,VIÑA INTERIOR,PETORCA,COBERTURA,COBERTURA,AL,360553,7,51507.57142857143,39205.36528698227,18.666666666666668,4
3651,1216155,NORTE 2,VIÑA INTERIOR,QUILLOTA,COBERTURA,COBERTURA,AL,313757,6,52292.833333333336,18678.271733933703,11.2,4
3652,1216157,,,,,,,440705,12,36725.416666666664,15786.88299857214,8.0,4
3653,1216168,SUR 2,CONCEPCION NORTE,CONCEPCION,COBERTURA,COBERTURA,AL,213789,9,23754.333333333332,13780.176740521147,11.2,4
3654,1216286,SANTIAGO,SANTIAGO CENTRO ORIENTE,LAS CONDES,COBERTURA,COBERTURA,MK,1081371,9,120152.33333333333,49185.353111978366,7.0,4
3655,1216301,NORTE 2,VIÑA COSTA,VALPARAISO,COBERTURA,COBERTURA,AL,294413,9,32712.555555555555,16706.24956499147,9.333333333333334,4
3656,1216306,SUR 3,OSORNO,PURRANQUE,COBERTURA,COBERTURA,AL,605665,17,35627.35294117647,21051.070566426002,7.0,4
3657,1216308,NORTE 2,LA SERENA,COQUIMBO,COBERTURA,COBERTURA,AL,438804,12,36567.0,22985.973644021182,11.2,4
3658,1216328,SUR 3,PUERTO MONTT,PUERTO VARAS,COBERTURA,COBERTURA,AL,251655,12,20971.25,10061.973501754017,8.0,4
3659,1216340,SUR 1,RANCAGUA,GRANEROS,COBERTURA,COBERTURA,FI,327160,5,65432.0,23864.606868750216,12.25,11
3660,1216361,NORTE 2,VIÑA COSTA,VIÑA DEL MAR,COBERTURA,COBERTURA,AL,413385,9,45931.666666666664,25896.723953040855,9.333333333333334,4
3661,1216372,NORTE 2,VIÑA COSTA,VALPARAISO,COBERTURA,COBERTURA,AL,455291,9,50587.88888888889,11152.619652400555,7.0,4
3662,1216385,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,1292704,13,99438.76923076923,86030.16858071151,8.0,4
3663,1216388,,,,,,,109850,3,36616.666666666664,10505.63221959218,17.5,25
3664,1216439,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,1080107,11,98191.54545454546,53080.186758080716,7.0,4
3665,1216440,SANTIAGO,SANTIAGO NORTE 1,COLINA,COBERTURA,COBERTURA,AL,2462536,19,129607.15789473684,83206.64695020409,4.214285714285714,1
3666,1216455,NORTE 1,CALAMA,CALAMA,COBERTURA,COBERTURA,AL,653109,15,43540.6,32207.408224550716,8.0,4
3667,1216486,SUR 3,PUNTA ARENAS,PUNTA ARENAS,COBERTURA,COBERTURA,AL,41326,2,20663.0,6096.674667390413,14.0,46
3668,1216517,NORTE 1,IQUIQUE,ALTO HOSPICIO,COBERTURA,COBERTURA,CA,541478,6,90246.33333333333,39315.23357512539,11.2,4
3669,1216520,NORTE 1,ARICA,ARICA,COBERTURA,COBERTURA,AL,195486,4,48871.5,29765.70556305808,18.333333333333332,5
3670,1216568,SANTIAGO,SANTIAGO CENTRO ORIENTE,SANTIAGO,COBERTURA,COBERTURA,AL,454185,10,45418.5,16750.740316973057,8.0,4
3671,1216593,SUR 3,TEMUCO SUR,PITRUFQUEN,COBERTURA,COBERTURA,AL,728635,9,80959.44444444444,13874.460134642277,7.0,4
3672,1216725,SUR 1,TALCA,LINARES,COBERTURA,COBERTURA,AL,90572,2,45286.0,7843.228416921185,35.0,25
3673,1216726,NORTE 2,SAN FELIPE,PANQUEHUE,COBERTURA,COBERTURA,AL,1108084,16,69255.25,41650.06217442338,7.0,4
3674,1216732,SUR 3,TEMUCO SUR,FREIRE,COBERTURA,COBERTURA,AL,148738,5,29747.6,10688.875024996783,10.5,18
3675,1216761,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,678814,11,61710.36363636364,34711.354889352064,8.166666666666666,11
3676,1216765,SUR 3,TEMUCO SUR,VILLARRICA,COBERTURA,COBERTURA,AL,147251,4,36812.75,16628.01217574328,24.5,11
3677,1216782,SANTIAGO,SANTIAGO CENTRO ORIENTE,PEÑALOLEN,COBERTURA,COBERTURA,AL,676756,9,75195.11111111111,26848.217121647223,7.0,4
3678,1216787,NORTE 1,CALAMA,CALAMA,COBERTURA,COBERTURA,AL,998302,16,62393.875,41283.754909770505,7.0,4
3679,1216795,SUR 3,COYHAIQUE,COYHAIQUE,COBERTURA,COBERTURA,MK,630973,8,78871.625,29940.62111168657,8.0,4
3680,1216834,SUR 1,SAN FERNANDO,LAS CABRAS,COBERTURA,COBERTURA,AL,438067,15,29204.466666666667,12621.547838442608,7.0,4
3681,1216839,SUR 3,OSORNO,OSORNO,COBERTURA,COBERTURA,AL,164368,6,27394.666666666668,16380.172095148046,14.0,18
3682,1216860,SUR 3,COYHAIQUE,COYHAIQUE,COBERTURA,COBERTURA,AL,762000,9,84666.66666666667,18935.13758201931,7.0,4
3683,1216866,SUR 2,CONCEPCION SUR,SAN PEDRO DE LA PAZ,COBERTURA,COBERTURA,AL,1005291,13,77330.07692307692,40035.11586399607,5.6,4
3684,1216874,NORTE 1,ANTOFAGASTA,TOCOPILLA,COBERTURA,COBERTURA,AL,409628,15,27308.533333333333,8958.726207819203,6.222222222222222,4
3685,1216891,SUR 3,OSORNO,RIO BUENO,COBERTURA,COBERTURA,AL,157614,3,52538.0,0.0,21.0,18
3686,1216912,SUR 3,TEMUCO NORTE,CHOLCHOL,COBERTURA,VOLUMEN COBERTURA,PA,2265899,12,188824.91666666666,108918.43313353875,7.0,4
3687,1216914,NORTE 1,CALAMA,CALAMA,COBERTURA,COBERTURA,AL,573227,8,71653.375,27694.310797591108,9.333333333333334,4
3688,1216982,SUR 2,CONCEPCION SUR,SAN PEDRO DE LA PAZ,COBERTURA,COBERTURA,AL,315109,10,31510.9,22262.00868170805,12.25,11
3689,1217005,SANTIAGO,SANTIAGO CENTRO COSTA,CARTAGENA,COBERTURA,COBERTURA,AL,511613,9,56845.88888888889,20654.9190536083,8.0,4
3690,1217018,SANTIAGO,SANTIAGO PONIENTE 2,SAN BERNARDO,COBERTURA,COBERTURA,AL,186645,6,31107.5,4785.366976523326,8.4,18
3691,1217031,SUR 2,LOS ANGELES,LOS ANGELES,COBERTURA,COBERTURA,AL,869321,13,66870.84615384616,37435.460755470325,7.0,4
3692,1217047,SUR 1,SAN FERNANDO,PAREDONES,COBERTURA,VOLUMEN COBERTURA,MK,994133,8,124266.625,120899.16678897277,9.333333333333334,32
3693,1217052,SUR 1,SAN FERNANDO,PAREDONES,COBERTURA,VOLUMEN COBERTURA,SL,16680033,45,370667.4,332683.2032099279,6.222222222222222,4
3694,1217053,NORTE 1,IQUIQUE,IQUIQUE,COBERTURA,COBERTURA,CA,296084,3,98694.66666666667,30485.71810427521,21.0,18
3695,1217089,SUR 3,OSORNO,MARIQUINA,COBERTURA,COBERTURA,AL,114907,4,28726.75,11083.861281911944,28.0,4
3696,1217111,SANTIAGO,SANTIAGO CENTRO ORIENTE,SANTIAGO,COBERTURA,COBERTURA,AL,2322040,9,258004.44444444444,77940.86433494164,7.0,4
3697,1217113,NORTE 2,VIÑA COSTA,VALPARAISO,COBERTURA,COBERTURA,AL,1965801,13,151215.46153846153,100367.92015514335,7.0,4
3698,1217114,SUR 1,SAN FERNANDO,PICHIDEGUA,COBERTURA,COBERTURA,AL,1284340,15,85622.66666666667,52703.88338859002,7.125,3
3699,1217178,SANTIAGO,SANTIAGO PONIENTE 2,PAINE,COBERTURA,COBERTURA,AL,650537,9,72281.88888888889,24963.365640696593,7.0,4
3700,1217206,NORTE 2,SAN FELIPE,LOS ANDES,COBERTURA,COBERTURA,AL,146219,6,24369.833333333332,8347.648948456486,14.0,4
3701,1217239,SUR 2,LOS ANGELES,LOS ANGELES,COBERTURA,COBERTURA,AL,360964,12,30080.333333333332,14922.143072588062,8.0,4
3702,1217250,NORTE 2,LA SERENA,COQUIMBO,COBERTURA,COBERTURA,AL,364580,14,26041.428571428572,13795.843335608712,8.0,4
3703,1217280,NORTE 2,SAN FELIPE,CALLE LARGA,COBERTURA,COBERTURA,CA,245261,6,40876.833333333336,10086.401784911537,9.8,11
3704,1217308,SUR 2,LOS ANGELES,NEGRETE,COBERTURA,COBERTURA,AL,287258,10,28725.8,16161.737982723957,8.4,18
3705,1217324,SANTIAGO,SANTIAGO CENTRO ORIENTE,ÑUÑOA,COBERTURA,COBERTURA,AL,681999,10,68199.9,22950.52937394788,7.0,4
3706,1217374,SANTIAGO,SANTIAGO PONIENTE 2,BUIN,COBERTURA,COBERTURA,AL,529571,8,66196.375,24197.250297960363,8.0,4
3707,1217380,NORTE 2,OVALLE,OVALLE,COBERTURA,COBERTURA,AL,209027,4,52256.75,15455.993861605924,18.666666666666668,4
3708,1217400,SUR 1,SAN FERNANDO,SAN VICENTE,COBERTURA,COBERTURA,PA,271327,8,33915.875,21354.857115202485,14.0,4
3709,1217503,NORTE 2,VIÑA INTERIOR,HIJUELAS,COBERTURA,COBERTURA,AL,1230793,20,61539.65,65302.38805843329,7.0,4
3710,1217526,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,998259,16,62391.1875,45616.82368193961,7.0,4
3711,1217534,SUR 1,RANCAGUA,RANCAGUA,COBERTURA,COBERTURA,AL,1111672,26,42756.61538461538,23958.83310193036,8.0,4
3712,1217556,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,900931,10,90093.1,50522.19070522927,8.0,4
3713,1217616,SUR 2,CHILLAN,PARRAL,COBERTURA,COBERTURA,MK,1663778,18,92432.11111111111,75251.43886675085,7.0,18
3714,1217624,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,AL,323402,5,64680.4,24825.325089512924,16.333333333333332,11
3715,1217626,SUR 1,SAN FERNANDO,LAS CABRAS,COBERTURA,COBERTURA,AL,621183,19,32693.842105263157,15657.045954752759,7.0,4
3716,1217642,NORTE 1,COPIAPO,COPIAPO,COBERTURA,COBERTURA,AL,203764,6,33960.666666666664,7776.651764523513,11.2,4
3717,1217652,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,CA,937309,10,93730.9,42352.92795453725,7.0,4
3718,1217659,SANTIAGO,SANTIAGO PONIENTE 2,PEÑAFLOR,COBERTURA,COBERTURA,AL,1090116,19,57374.52631578947,24164.13766162212,3.6875,1
3719,1217690,SANTIAGO,SANTIAGO SUR 1,SAN MIGUEL,COBERTURA,COBERTURA,AL,567285,9,63031.666666666664,17535.632316799984,7.0,4
3720,1217759,SANTIAGO,SANTIAGO SUR 2,PUENTE ALTO,COBERTURA,COBERTURA,AL,70932,2,35466.0,1955.8573567619906,49.0,11
3721,1217760,SUR 2,CONCEPCION SUR,ARAUCO,COBERTURA,COBERTURA,AL,806864,17,47462.58823529412,32366.11708264297,7.0,4
3722,1217772,SANTIAGO,SANTIAGO SUR 2,EL BOSQUE,COBERTURA,COBERTURA,AL,977089,8,122136.125,53112.321162493514,8.0,4
3723,1217785,NORTE 1,ANTOFAGASTA,ANTOFAGASTA,COBERTURA,COBERTURA,PA,398241,9,44249.0,21290.930257976048,8.0,4
3724,1217801,NORTE 1,IQUIQUE,IQUIQUE,COBERTURA,COBERTURA,AL,282638,6,47106.333333333336,13857.137347470676,11.2,4
3725,1217806,SUR 3,PUERTO MONTT,CALBUCO,COBERTURA,COBERTURA,AL,272948,8,34118.5,19239.118326992015,11.2,4
3726,1217813,NORTE 1,COPIAPO,COPIAPO,COBERTURA,COBERTURA,AL,1107286,17,65134.470588235294,47826.63955908575,7.0,11
3727,1217860,SANTIAGO,SANTIAGO CENTRO ORIENTE,ÑUÑOA,COBERTURA,COBERTURA,MK,1054158,8,131769.75,37351.90380212041,8.0,4
3728,1217904,SANTIAGO,SANTIAGO SUR 1,MACUL,COBERTURA,COBERTURA,AL,1706362,11,155123.81818181818,77229.50848971937,6.555555555555555,1
3729,1217920,SANTIAGO,SANTIAGO PONIENTE 1,MAIPU,COBERTURA,COBERTURA,AL,492698,9,54744.22222222222,34354.222920107575,7.0,11
3730,1217995,NORTE 2,SAN FELIPE,CALLE LARGA,COBERTURA,COBERTURA,AL,391940,11,35630.90909090909,12161.065672502105,7.0,4
3731,1218003,NORTE 2,LA SERENA,COQUIMBO,COBERTURA,COBERTURA,AL,492596,12,41049.666666666664,23870.4056534573,8.0,4
3732,1218004,SUR 2,CHILLAN,RETIRO,COBERTURA,COBERTURA,AL,371320,3,123773.33333333333,46574.87344409357,24.5,11
3733,1218012,SANTIAGO,SANTIAGO SUR 1,MACUL,COBERTURA,COBERTURA,AL,1662795,18,92377.5,27659.887893205676,3.4705882352941178,1
3734,1218045,NORTE 2,VIÑA COSTA,VIÑA DEL MAR,COBERTURA,COBERTURA,AL,203872,10,20387.2,10732.654634856704,9.8,11
3735,1218060,SANTIAGO,SANTIAGO PONIENTE 2,SAN BERNARDO,COBERTURA,COBERTURA,AL,150814,2,75407.0,33827.988411964434,35.0,25
3736,1218069,NORTE 1,COPIAPO,COPIAPO,COBERTURA,COBERTURA,PA,352159,7,50308.42857142857,12870.639648144183,9.333333333333334,4
3737,1218074,SANTIAGO,SANTIAGO CENTRO ORIENTE,SANTIAGO,COBERTURA,COBERTURA,AL,511513,8,63939.125,24540.848928368392,8.0,4
3738,1218079,NORTE 1,IQUIQUE,ALTO HOSPICIO,COBERTURA,COBERTURA,CA,2413907,8,301738.375,260112.9232379866,6.0,30
3739,1218080,SANTIAGO,SANTIAGO SUR 1,LA CISTERNA,COBERTURA,COBERTURA,AL,1371094,18,76171.88888888889,26740.913726499784,3.4705882352941178,1
3740,1218091,SUR 2,CONCEPCION SUR,SAN PEDRO DE LA PAZ,COBERTURA,COBERTURA,AL,487284,8,60910.5,39364.87740177966,14.0,18
3741,1218105,SANTIAGO,SANTIAGO SUR 1,LA FLORIDA,COBERTURA,COBERTURA,AL,754035,9,83781.66666666667,20360.482631804185,7.0,4
3742,1218151,SUR 1,CURICO,RAUCO,COBERTURA,COBERTURA,AL,53100,2,26550.0,9394.62069484447,14.0,46
3743,1218217,,,,,,,415418,12,34618.166666666664,21418.605072282935,7.0,4
3744,1218226,SANTIAGO,SANTIAGO PONIENTE 1,SANTIAGO,COBERTURA,COBERTURA,AL,1345596,10,134559.6,39746.67469864617,7.0,4
3745,1218245,SANTIAGO,SANTIAGO CENTRO COSTA,CURACAVI,COBERTURA,COBERTURA,AL,263529,7,37647.0,9560.399119980992,9.333333333333334,4
